,EG.ELC.ACCS.ZS,AG.LND.AGRI.ZS,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,MS.MIL.TOTL.TF.ZS,FB.ATM.TOTL.P5,FB.CBK.BRWR.P3,DT.DOD.ALLC.ZS,per_allsp.cov_pop_tot,FB.CBK.DPTR.P3,SE.COM.DURS,EG.ELC.HYRO.ZS,EG.ELC.FOSL.ZS,EG.IMP.CONS.ZS,BN.KLT.DINV.CD,BM.KLT.DINV.WD.GD.ZS,AG.LND.FRST.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD,NY.GDP.PCAP.CD,NV.IND.TOTL.ZS,DT.INT.DECT.GN.ZS,IT.NET.USER.P2,NV.IND.MANF.ZS,CM.MKT.LCAP.GD.ZS,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,GC.FIN.FRGN.GD.ZS,DT.ODA.ODAT.GI.ZS,BN.GSR.MRCH.CD,EN.ATM.GHGO.ZG,BX.TRF.PWKR.DT.GD.ZS,EN.POP.DNST,DT.DOD.PVLX.GN.ZS,EG.ELC.RNEW.ZS,NV.SRV.TETC.ZS,DT.DOD.DSTC.IR.ZS,GC.REV.SOCL.ZS,CM.MKT.TRAD.GD.ZS,GC.TAX.EXPT.ZS,GC.TAX.GSRV.RV.ZS,NE.TRD.GNFS.ZS,BG.GSR.NFSV.GD.ZS,BM.GSR.TRVL.ZS,AG.LND.EL5M.UR.ZS,SE.ADT.1524.LT.ZS,country_code,GDPdelta,GDPpercentgrowth,country_name,region_East Asia & Pacific,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,region,growthInd
0,0.0,11.1111111111,0.461254144394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168864059.59,0.555974666756,2.33333333333,2638206703.91,0.0,26037.2829669,20.2411322026,0.0,46.9666666667,4.3374781914,0.0,0.0,119.210766277,0.0,0.0,-327392923.65,-144.444444444,0.267434183133,562.918518519,0.0,0.0,79.297613653,0.0,0.0,0.0,0.0,0.0,141.204501322,87.0446463799,32.8246656153,0.0,0.0,ABW,0.0,0.0,Aruba,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
1,0.0,41.8439716312,0.397095536034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,34.0425531915,3887332644.72,3744149490.5,45563.6588357,15.4957686685,0.0,73.1466666667,3.34636475536,0.0,0.0,80.1541929692,0.0,0.0,0.0,0.0,0.0,181.537588652,0.0,0.0,76.0859285995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADO,-405851520.716,-10.0924663371,Andorra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
2,0.0,58.067579573,28.7410655567,0.0,1.98400235619,0.332172576404,3.80307234996,86.3491333333,15.7331125649,64.4656972022,9.0,0.0,0.0,0.0,-121773233.74,0.450163280122,2.06782464847,10840438614.6,12854334131.0,407.829472683,25.7931732056,0.0586173018367,2.43,16.6031070732,0.0,2.20860783255,28.277184682,1.80891852731,262.177776349,-2610640076.89,-22.573,1.12801328873,40.6486209397,0.0,75.9438084199,45.4657612377,0.522044191802,0.212961646717,0.0,0.0168235126683,3.01312572872,68.7153662545,34.8755571053,46.6954842589,0.0,0.0,AFG,4654871864.98,39.7133125596,Afghanistan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,South Asia,1
3,0.0,46.4345873105,0.0,0.476891891892,1.64569065166,7.62519550981,0.0,23.5299666667,0.0,53.2159625057,6.0,72.7903785915,27.2096214085,-763.277501139,165750505.307,1.52330860003,47.1080452394,73373112929.9,75349279970.6,3690.77771596,0.0,0.895296250457,1.96666666667,0.0,0.0,3.8355251017,35.9470817819,0.929362236793,2.60386083349,30611498250.5,6938.94455676,0.0488637211673,15.9210344643,0.0,72.7903785915,0.0,17.5406773373,2.24348391159,0.0,0.00238264152147,14.1246254826,118.445027098,24.77987217,1.17174457263,0.0,0.0,AGO,10367763843.1,15.1530204084,Angola,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
4,0.0,42.5948905109,19.5683710454,4.87360594796,1.15219215371,27.10933649,96.6055433271,42.2618333333,67.727394781,0.0,8.0,99.1224293279,0.877570672078,44.3396736163,-824385773.769,2.04791896536,28.4211678832,11875525829.5,10992035609.0,4029.22995894,27.5238750925,0.583565906474,26.6987051361,6.86914889694,0.0,1.77428375878,70.1491077792,0.0,7.96155332509,-3421523861.16,16.4911680233,12.0905686333,107.601581509,0.0,99.1224293279,52.9077538546,33.6614551155,0.0,0.0,0.0,0.0,84.0864525078,39.2934116338,67.4885788954,0.0,98.8312072754,ALB,904479642.327,8.74037447557,Albania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
6,0.0,5.88157894737,0.0,2665.33333333,1.14137550594,46.3472236092,0.0,0.0,0.0,0.0,6.0,0.0,100.0,-221.371820833,0.0,3.91230917822,3.77009569378,2.7564603597e+11,2.88765695888e+11,40512.9519272,0.0,0.0,62.6666666667,0.0,45.8286488217,4.13521719664,136.423704099,0.0,0.0,0.0,52.048857368,0.0,82.1996212121,0.0,0.0,0.0,0.0,0.0,22.31955174,0.0,0.0,146.257880417,0.0,0.0,0.0,0.0,ARE,40245801853.4,13.9824041884,United Arab Emirates,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
7,0.0,52.6287839202,7.9050603258,0.0,0.579664250701,32.9775420859,277.933457019,0.0,0.0,637.758723518,13.0,27.0207982541,65.1483258595,-8.66514396441,-5536387507.05,0.372183978292,10.6815167228,3.28820391085e+11,3.97035006977e+11,8139.14200836,31.148166082,0.0,29.3530854735,19.3939222348,14.8029228431,0.810302836263,117.024053613,0.0,0.166839804324,15901659321.0,247.481864728,0.195861266362,14.7563180338,0.0,28.3622139403,60.9467735922,0.0,0.0,1.01604845952,0.0,0.0,38.2968044983,6.97636140499,36.0804200436,0.0,0.0,ARG,61383297689.9,15.5597932968,Argentina,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
8,0.0,61.4155251142,19.1980244688,41.6678816154,3.35331933196,22.3155469812,0.0,42.7844,60.82431286,0.0,11.0,32.7211545625,23.921611614,70.7029180289,-762857065.432,0.297596972403,11.6403231472,9838759720.75,9829491793.09,3305.51011305,41.0873325779,0.999991230956,9.17708446571,10.0371663421,1.42488485351,3.53173465727,61.6741845378,5.14313545483,11.318425987,-2207726227.72,311.68588042,16.9458738927,104.545767475,0.0,32.7731749099,39.7146429533,31.2016092783,13.1804543122,0.0215676380736,0.0,41.690769488,57.5060634555,19.0198108652,39.754547519,0.0,0.0,ARM,1332651483.59,13.4977442492,Armenia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
9,0.0,24.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.1111111111,0.0,285.268333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASM,0.0,0.0,American Samoa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,-1
10,0.0,20.4545454545,1.8395129358,16.1538461538,0.0,67.4805591622,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-192545053.457,0.21978976242,22.2727272727,1281004851.85,1334111785.95,15013.8345989,22.2759896946,0.0,38.0,2.1134140856,0.0,0.0,149.847030928,2.57373668322,1.47675373981,-540764376.667,641121.374046,1.64818355521,193.975,0.0,0.0,75.884499573,0.0,0.0,0.0,0.0,40.7337699702,113.202292146,62.0672850027,20.8286015801,0.0,0.0,ATG,-62891204.823,-4.52705897245,Antigua and Barbuda,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
11,0.0,54.3138556595,2.46283527149,3.81300813008,0.49336867297,152.193857229,0.0,0.0,0.0,0.0,10.0,5.18213626868,91.9188615226,-130.870035448,-20170241312.0,1.98384292256,16.2689559116,9.44724962567e+11,1.09321265648e+12,44433.6926094,28.1888977259,0.0,71.79,9.723055733,117.74591706,1.90264104732,100.999223113,0.0,0.0,-12141947395.3,1228.00972669,0.14868343313,2.7669014054,0.0,8.08076313821,69.3280327381,0.0,0.0,110.476032095,0.00450695871844,22.7713526362,42.822587831,9.17578396345,40.7331009301,0.0,0.0,AUS,92259365004.4,8.70092080529,Australia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,0
12,0.0,38.8735126104,1.47072928438,0.0,0.74809273218,110.373173214,0.0,0.0,0.0,0.0,9.0,60.1176922834,29.3313382261,65.7954567025,11013212296.8,10.2992729436,46.7014099031,4.03888251831e+11,3.90909337748e+11,48542.4047044,29.9575299029,0.0,71.8966666667,19.5030387193,35.9051820499,0.873536647737,128.49704811,0.0,0.0,2405900248.72,94.8461106283,0.760009087588,100.757317565,0.0,69.8742411192,68.5717408127,0.0,32.1083520977,23.1068141143,0.0,26.3098268496,96.5836420918,24.4790267992,26.2293725443,0.0,0.0,AUT,21380039735.1,5.45539276126,Austria,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
13,0.0,57.5706599796,6.53985863933,150.462107209,1.90484391236,22.5195286828,69.0121712824,32.1783,95.1311403855,252.935049072,9.0,11.1219539784,88.8745127024,-370.757911198,1809388000.0,14.8722883591,11.5685225192,42064772387.8,46065607272.7,4792.11215411,66.600014636,0.289702291218,19.6733333333,5.04271191533,0.0,3.16027591548,70.5357563683,-0.203289619894,2.83414722841,17494480333.3,97.1471744009,3.25881754828,106.068140558,0.0,11.1254872976,26.8601267247,19.1950786091,5.73821394082,0.0,0.00806004106144,15.2300302816,86.8771925821,13.0380785435,9.1938688221,0.0,99.9756507874,AZE,3648686732.33,8.76468636609,Azerbaijan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
14,0.0,69.4314641745,39.4864462513,0.0,1.2647162491,0.121829663703,3.05135643452,79.6838333333,0.0,18.7481447344,0.0,0.0,0.0,0.0,-1355102.8345,0.0128886003025,8.73052959502,1569164699.53,1879050792.58,177.449158743,16.884295363,0.428858249339,0.803333333333,11.0704859386,0.0,3.06806548839,6.376324269,0.0,136.650794156,-245239641.895,724.067370538,0.620976537537,343.641731568,0.0,98.3146903282,43.6292583857,5.56873708528,0.0,0.0,0.0,0.0,46.2753677353,16.6504086625,49.2672858771,0.0,88.8863677979,BDI,243776428.702,13.5675517457,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
15,0.0,45.0792602378,0.835373257297,51.8083333333,0.822062704795,87.083550951,559.79795326,0.0,0.0,0.0,12.0,0.433414044268,39.2910731686,74.7512099076,-14011425454.7,21.9584356419,22.4042272127,4.91666829158e+11,4.7703721713e+11,45902.993577,24.0541233443,0.0,66.8133333333,15.6829877137,55.8561142619,1.15615731395,104.749635486,3.55438494861,0.0,-5518471304.46,428.905441073,2.04075665314,353.722655218,0.0,5.10854768714,75.1105033984,0.0,35.5552274955,37.0955380161,0.0,24.9554019213,148.809333419,34.1646989586,23.3267475693,0.0,0.0,BEL,22159724900.7,4.63277487894,Belgium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
16,0.0,29.9603878444,27.2310421639,0.0,0.212643347019,0.0,0.0,85.4978666667,0.0,72.3209509154,6.0,0.0,98.8483566561,41.3341973272,-179421211.625,-1.84323453809,41.3355799929,6733173746.62,6618868671.93,749.47844254,25.8342902419,0.445966281409,1.96,17.3138006123,0.0,0.907423061269,39.4779795687,2.34646112393,40.3376533006,-558522257.223,-38.2463710018,2.90182505813,79.5853848883,0.0,1.15164334392,46.9346675942,8.27051547761,2.35671344311,0.0,0.565765892736,40.0866581545,55.6678021736,11.8564618656,12.4742335139,0.0,0.0,BEN,684219973.094,10.7584760573,Benin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
17,0.0,42.4098440546,36.1472842061,6.544,0.172101808681,0.0,0.0,88.3343333333,0.0,67.1003980614,10.0,0.0,0.0,0.0,-170616334.057,-1.89214626384,21.0855263158,7836696687.54,7939498065.85,531.856149953,18.1674783093,0.206008499399,0.933333333333,9.62287027721,0.0,1.50387540946,19.6706920255,2.85379178854,54.0481042879,-656304308.556,10158.95,1.19305196027,53.7754251949,0.0,19.6610813702,45.6852374846,5.3272281664,0.0,0.0,0.0,36.1378338283,37.3853094759,8.38393044646,11.5734908428,0.0,39.2577781677,BFA,1902294359.2,25.3788719317,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,1
18,0.0,71.0993316432,18.3490380193,0.0,0.315101263722,0.855652427649,65.9278734735,85.3672666667,0.0,268.114929443,5.0,2.10457239919,97.8954276008,13.056859064,-791661949.109,0.184392799339,11.1177690712,91240319308.3,1.03733079311e+11,614.924189651,26.0409069357,0.253893078585,2.46666666667,16.9610308327,14.7278730482,0.00118363731549,29.3297522747,0.579198558634,6.81971650674,-5023609600.89,-87.1721895159,9.42210743018,1138.89784128,0.0,2.10121094486,55.610055045,25.796263483,0.0,1.58900964143,17.1674778089,28.1849132057,40.8853643029,6.02775651943,5.75860645843,0.0,0.0,BGD,21540041740.5,21.9675814395,Bangladesh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,South Asia,1
19,0.0,46.8014507296,5.75744777759,29.5333333333,2.03345072669,78.3509829088,0.0,1.8113,73.6079265727,0.0,9.0,7.07175662277,57.4234228506,47.5026548804,-8539248179.34,1.63783301382,34.0960416356,50405276765.9,50449424439.3,6728.33662924,30.1540994062,2.88068641584,39.4366666667,0.0,27.1191037551,2.02160320582,136.748348761,-0.488584055906,0.0,-9628605354.04,287.813411622,3.45560616584,69.0107440163,0.0,7.40647617772,64.0884528162,92.7807126025,22.0867262346,6.16696490732,0.0,45.7454539527,113.334121178,25.059036227,36.5940611252,0.0,0.0,BGR,938522404.224,1.90271385302,Bulgaria,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
20,0.0,10.9964912281,0.0,8935.0,3.19570633728,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,-59.793400606,-769774044.291,2.05798164976,0.651929824561,23459698581.6,23767182863.9,21125.7840873,0.0,0.0,45.9533333333,0.0,91.0465355963,3.12256064798,118.286410288,1.69253400683,0.0,2679388297.87,-87.4803149606,0.0,1470.52919883,0.0,0.0,0.0,0.0,0.0,4.98151222879,0.0,0.496542448531,133.87714601,24.0612221374,25.4502598907,0.0,0.0,BHR,2550396298.24,11.2740320463,Bahrain,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
21,0.0,1.3653013653,2.22503324424,0.0,0.464953463481,65.8639759895,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-745822065.677,4.41762446265,51.4485514486,8128688666.67,8080458415.88,23335.5067672,14.222224614,0.0,30.8066666667,4.13173824497,0.0,0.0,104.448972899,0.0,0.0,-2074460083.71,-74.8314722222,0.0,34.8193806194,0.0,0.0,83.5527421417,0.0,0.0,0.0,0.0,0.0,96.0865170785,47.7755583876,21.9014056842,0.0,0.0,BHS,344799539.093,4.14296236566,"Bahamas, The",0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
22,0.0,41.7122395833,9.03511313155,0.941126760563,0.655311841409,30.6761987135,253.701765597,19.2317666667,57.6229196453,0.0,9.0,35.535647284,64.464352716,29.4834264185,-991592305.619,0.0282736893359,42.67578125,17492835954.5,17064181482.8,4556.2882706,27.7888293033,1.76715290188,33.44,13.2645265271,22.6894261473,1.27842957437,76.7337021203,1.35505301181,12.1039605505,-6490048858.76,11.751327414,14.4468483766,74.9863216146,0.0,35.535647284,63.1760575652,30.1278067405,36.3048010316,0.0,0.0,46.3447212488,81.1936295234,14.9799854097,41.4760902521,0.0,0.0,BIH,124946944.974,0.751586791117,Bosnia and Herzegovina,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
23,0.0,43.9683278327,9.85105049369,5.01764705882,4.09548099627,29.739454257,0.0,15.0542,74.4115584824,0.0,9.0,0.122029925139,99.722052335,86.0486798986,-1907866666.67,0.097276957426,41.8724468646,51745527425.2,49607140945.5,5429.39156849,43.9157832559,0.678444948534,23.3766666667,29.1410810446,0.0,1.49194524913,86.4509864213,5.02040940751,0.519313210898,-5957933333.33,-98.3152918083,0.87356617875,46.9833249976,0.0,0.237014286192,46.2331662505,194.60673887,30.5377891649,0.0,21.7347435358,31.0679034337,123.354564993,12.1874241356,27.9748670406,0.0,99.8232116699,BLR,8037804556.12,17.3166205697,Belarus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
24,0.0,6.70758439281,12.945204134,0.0,0.819568329595,35.344990548,319.178009413,17.0738,39.3870192039,1011.56996944,8.0,0.0,0.0,0.0,-138225785.134,0.104131139575,61.4400116908,1332041650.0,1331071105.37,4351.29822986,21.5809039824,4.83910697131,26.0333333333,13.4346061897,0.0,1.24177739689,49.867686287,0.584087486717,8.74040535965,-254425098.077,859.166666667,5.71064339194,13.4223732281,0.0,83.3938339831,65.4738918837,5.22264744731,0.0,0.0,0.0,30.9265932932,120.727124859,40.8407353164,24.879767591,0.0,0.0,BLZ,127639883.346,9.8220631328,Belize,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
25,0.0,6.66666666667,0.796775788148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-93070957.0768,2.4174773976,20.0,5937118000.0,6054430254.54,90972.8826541,8.99853934999,0.0,79.9668646768,1.46980872189,33.6844694824,0.0,120.089905572,0.0,0.0,-1103938921.53,-100.0,23.5148138015,1305.31333333,0.0,0.0,90.2046848619,0.0,0.0,1.64994989882,0.0,0.0,76.9997061852,42.3240096114,28.4099409748,0.0,0.0,BMU,-583143613.217,-9.55754847367,Bermuda,0.0,0.0,0.0,0.0,1.0,0.0,0.0,North America,-1
26,0.0,34.3825963876,13.3920478931,0.0,1.87004789055,14.9027618812,66.3239310091,27.9845333333,70.2921739705,0.0,10.0,39.2214579444,59.1452102763,-170.053581233,-430889948.925,0.0193861045086,52.8191636666,15711499985.4,18109747034.1,1634.47098468,36.9967880689,1.15140932585,13.2664147723,14.4980382387,16.4598316179,1.8809851964,49.8516071247,-0.101065005001,23.3256824075,1030990825.9,-33.2961390601,6.98337421653,8.8618717499,0.0,40.5698008223,49.6111642843,3.74822833152,7.01556118386,0.252919800404,0.0,49.3080614324,75.8520024545,10.8959735792,30.0640563421,0.0,99.3159434001,BOL,2860221691.5,16.6288126147,Bolivia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
27,0.0,32.6499276952,5.27482069803,1.02579049638,0.718244783993,112.811942913,118.129268098,1.74406666667,45.4601754328,466.988511456,10.6666666667,82.5693151446,9.81914811915,6.79678691252,-29384045949.0,0.829375602743,60.0335002764,1.58664300178e+12,2.02271395752e+12,8142.85677082,26.6809940497,0.991331195059,34.6433333333,16.1323530852,71.0552625828,1.4822805266,76.5905361566,-0.290412257673,0.116366088775,30046266295.7,-10.8376266998,0.208241289502,23.3008586041,0.0,87.1589596898,68.0441852522,19.1173033637,22.724588293,40.7552792894,0.0,26.1979724636,24.8853802036,4.47731585669,22.8480665864,0.0,97.9032643636,BRA,2.84994659727e+11,14.5619548701,Brazil,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
28,0.0,37.2093023256,1.35004918543,101.25,0.470845641409,35.3069502315,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-396699552.64,1.32408350128,14.6511627907,4581000000.0,4550766848.82,16519.2295943,13.5272481698,0.0,61.4333333333,6.03582937548,0.0,0.0,106.006080052,2.47169556024,1.56092343544,-1160526940.13,-80.9523809524,2.57984421972,644.910852713,0.0,0.0,70.4956396879,0.0,0.0354533951667,0.0,0.0,41.5321512797,92.6689029533,52.1308786124,29.6656583229,0.0,0.0,BRB,56682149.3625,1.2323943662,Barbados,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
29,0.0,2.28969006958,0.744820638246,0.0,4.93371430995,70.1316702322,694.34160496,0.0,0.0,1349.63056725,9.0,0.0,100.0,-520.391804131,-268469031.588,0.345071863853,72.789373814,12457719867.4,12282565108.6,32744.1929548,70.2743425416,0.0,46.56,12.6860924045,0.0,2.80405767906,101.156052468,0.0,0.0,6143091789.71,-96.6399884232,0.0,72.2533206831,0.0,0.0,28.9808368202,0.0,0.0,0.0,0.0,0.0,103.412315941,18.3500608188,32.8906996732,0.0,0.0,BRN,858994634.635,6.86283507004,Brunei Darussalam,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,0
30,0.0,14.029610585,18.9832787296,0.0,0.0,3.13233877938,0.0,43.0316333333,2.39719547535,0.0,0.0,0.0,0.0,0.0,-31766492.6729,0.0,70.4522916284,1239727446.76,1339779321.51,1784.1828527,44.3316854618,2.21423551033,6.54666666667,8.49188040532,0.0,0.0,35.5729015592,-0.907311425644,19.7689140722,-10636623.5343,0.0,0.304015351599,18.2271339997,0.0,99.9864962538,36.6850358085,1.39406009058,0.323749391888,0.0,0.00129000296337,9.82228141555,99.0628835279,12.9043230375,38.6189905647,0.0,0.0,BTN,378326020.035,29.7920923345,Bhutan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,South Asia,1
31,0.0,45.6319587811,2.84624258756,0.0,1.09248063866,29.9129557766,215.208717001,56.3511666667,73.7742720373,439.999887564,0.0,0.0,100.0,53.5013244695,-425410098.029,-0.156531178782,20.4467735959,10717084180.3,12178903751.9,5447.88511119,39.864972314,0.098319311381,5.89333333333,6.8752287995,0.0,3.01800477988,77.6658428482,2.89619691777,9.45527774888,-177283114.789,7406.43333333,0.472930057097,3.47344061546,0.0,0.0,57.2887850984,1.10909823978,0.0,0.0,0.00471901803999,13.2833167991,92.8355355225,11.9825868667,26.7938250458,0.0,0.0,BWA,2386303877.56,19.8781368475,Botswana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
32,0.0,8.37373056385,54.8782953421,0.0514184397163,0.154079394266,0.146448616646,0.0,66.039,1.39277077941,21.8504234742,0.0,0.0,0.0,0.0,0.0,0.0,35.7623037658,1888407938.88,1892991155.46,440.770039134,13.8168714893,0.586385343378,1.05860532035,6.71550118564,0.0,1.50963382629,14.0473534143,-0.494905157019,97.3650485149,0.0,553.20618513,0.0,6.87234528663,0.0,99.8783264749,31.3048331686,61.0064528186,1.65209668009,0.0,3.59205635242,31.1590428327,35.3087204795,0.0,0.0,0.0,0.0,CAF,183736831.32,9.89551807277,Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
33,0.0,7.10519187127,1.56062614784,1.4498245614,0.348387776286,215.216236918,0.0,0.0,0.0,0.0,10.0,59.5514047221,23.5198464947,-54.3630653156,-6647911816.32,4.30701181642,38.2043457367,1.4617538014e+12,1.59153254527e+12,43971.4390518,30.0137519668,0.0,76.7333333333,11.9669856537,112.772272838,1.27285571528,66.0754300319,0.0,0.0,26157188428.5,280.200781263,0.0838029975881,3.65690373318,0.0,61.2497634282,68.4256218853,0.0,21.4052352491,104.447478943,0.0,14.501943478,63.8215072944,10.756741593,29.7233275914,0.0,0.0,CAN,1.27988251796e+11,8.01559802687,Canada,0.0,0.0,0.0,0.0,1.0,0.0,0.0,North America,0
35,0.0,38.9850524682,0.832105635294,0.0,0.542472911169,94.074994786,0.0,0.0,0.0,0.0,12.0,53.4663350621,1.29173274517,51.8643217687,14309759557.8,9.28969015604,31.070958599,5.22827664986e+11,5.68444683575e+11,68338.3444543,26.7482457375,0.0,79.2333333333,19.8748289498,207.981270846,0.744359817095,115.05649233,0.0,0.0,22861914506.0,-9.98470966519,0.403893009591,193.530240915,0.0,55.3744190459,72.4196486272,0.0,37.3067447946,220.916439637,0.0,33.8530322975,111.52738747,29.3637331038,17.2088556146,0.0,0.0,CHE,33818079202.2,5.99635470869,Switzerland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
36,0.0,43.1271477663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12371134021,11514605842.3,0.0,73568.234828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.226804124,0.0,0.0,0.0,0.0,0.0,0.000868462206777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,0.0,0.0,Channel Islands,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
37,0.0,21.2041983398,3.62915489016,4.00338983051,1.40036767264,53.5541169247,310.764947367,0.0,90.443211911,0.0,12.0,40.5708865405,53.7027279852,67.6007411521,-7574685858.71,3.38977251422,21.7279148712,1.74888302467e+11,2.04930446057e+11,10507.2916401,40.0705422432,0.0,38.2533333333,12.5034221779,110.190285781,2.33477973059,89.4816437027,-0.357158972465,0.247505624977,15986317605.9,214.381669819,0.00179832115661,22.3880066135,0.0,46.2440238784,56.3003028667,0.0,5.98338108331,21.2345452314,0.0,39.7525239914,74.5325679096,11.5452303972,13.1609004282,0.0,99.0129814148,CHL,37103581376.9,18.4382504932,Chile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
38,0.0,54.8088101103,10.1953702238,19.6978314966,0.374334427633,15.7682992686,0.0,10.2298,0.0,8.17609400019,9.0,16.0064501172,81.2119052741,6.98253511849,-1.13684658851e+11,0.86639705891,21.0459418515,4.38031504218e+12,5.0053545988e+12,3304.99669571,46.3727425682,0.215239422126,22.5,32.2887704872,78.9247932595,1.9720673479,48.0238913313,0.0,0.0744225057194,3.05049134903e+11,283.363132853,0.19213697976,141.091845802,0.0,15.8453028565,43.4318852946,10.8329577398,0.0,139.805866869,0.0,48.901508682,54.2230777578,6.38432654546,25.3743801451,0.0,0.0,CHN,1.66573070312e+12,36.5368629718,China,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,1
39,0.0,64.7798742138,21.9573567551,2.01587714732,0.259371643098,0.0,0.0,42.9199,0.0,88.1873021409,0.0,33.6446059252,64.5876888501,-13.3140544327,-419838360.381,0.0678868929064,32.7163522013,22948677427.1,23684991681.8,1189.84064668,24.2364439563,0.877572377501,1.9,14.0793875336,31.7696875961,1.61461989887,56.5689224796,-0.274213401714,47.2608048243,3412321641.93,-100.0,1.00893570862,60.5961509434,0.0,35.4123111499,53.8061992887,36.7292502466,0.0,1.0012510439,15.1304666033,18.6682983732,89.1639048277,16.9608037924,12.9865159043,0.0,0.0,CIV,1947775592.44,8.45447612102,Côte d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
